,Zipcode,City,State,Latitude,Longitude
780,04402,bangor,me,45.519867,-68.647416
781,04609,bar harbor,me,44.38758,-68.2039
782,04004,bar mills,me,43.365658,-70.60437900000001
783,04635,frenchboro,me,44.11814,-68.36252
784,04653,bass harbor,me,44.24008,-68.34391
785,04530,bath,me,43.91064,-69.8206
788,04611,beals,me,44.507801,-67.6025
789,04915,belfast,me,44.42591,-69.00642
792,04917,belgrade,me,44.44729,-69.83255
793,04918,belgrade lakes,me,44.414056,-69.751913
795,04733,benedicta,me,45.80172,-68.41169
796,04612,bernard,me,44.24119,-68.35585
798,03901,berwick,me,43.26592,-70.8645
799,04217,bethel,me,44.40423,-70.79062
803,04286,west bethel,me,44.40201,-70.86118
804,04005,biddeford,me,43.49258,-70.45338
806,04007,biddeford,me,43.45813,-70.505301
807,04006,biddeford pool,me,43.436049,-70.3598
809,04920,bingham,me,45.05867,-69.88228
814,04613,birch harbor,me,44.378868,-68.02915
815,04734,blaine,me,46.516166,-68.886826
816,04614,blue hill,me,44.41397,-68.58669
817,04629,east blue hill,me,44.41758,-68.52252
820,04537,boothbay,me,43.87647,-69.63366
821,04549,isle of springs,me,44.021333,-69.523263
824,04538,boothbay harbor,me,43.8523,-69.6281
828,04570,squirrel island,me,44.021333,-69.523263
832,04008,bowdoinham,me,44.01008,-69.89838
833,04410,bradford,me,45.06673,-68.93781
834,04411,bradley,me,44.9209,-68.62809
835,04412,brewer,me,44.78696,-68.7547
836,04735,bridgewater,me,46.4222,-67.8415
837,04009,bridgton,me,44.059191999999996,-70.72551999999999
838,04539,bristol,me,43.95758,-69.50921
839,04616,brooklin,me,44.2541,-68.5565
840,04921,brooks,me,44.55035,-69.12087
842,04617,brooksville,me,44.34674,-68.68364
843,04642,harborside,me,44.333999999999996,-68.8042
844,04413,brookton,me,45.52979,-67.76556
848,04010,brownfield,me,43.93813,-70.90868
849,04414,brownville,me,45.307,-69.03337
854,04415,brownville junction,me,45.35005,-69.05226
856,04011,brunswick,me,43.91452,-69.96533
860,04219,bryant pond,me,44.3784,-70.6459
862,04220,buckfield,me,44.28951,-70.36534
864,04416,bucksport,me,44.609813,-68.78303000000001
866,04417,burlington,me,45.20923,-68.42669
867,04922,burnham,me,44.69284,-69.42755
868,04619,calais,me,45.166045000000004,-67.24243
869,04923,cambridge,me,45.02422,-69.47394
870,04843,camden,me,44.218159,-69.08184
871,04847,hope,me,44.2589,-69.1467
873,04924,canaan,me,44.76173,-69.56144
874,04221,canton,me,44.44062,-70.31534
875,03902,cape neddick,me,43.216251,-70.62856
876,04925,caratunk,me,45.23394,-69.99006
877,04418,cardville,me,45.0776,-68.6033
883,04736,caribou,me,46.878869,-68.01128
886,04419,carmel,me,44.79757,-69.05115
887,04015,casco,me,44.00674,-70.52284
888,04420,castine,me,44.412968,-68.798047
889,04421,castine,me,44.38785,-68.79975
890,04016,center lovell,me,44.17951,-70.89201
891,04541,chamberlain,me,43.89203,-69.47727
892,04422,charleston,me,45.08506,-69.04059
893,04017,chebeague island,me,43.74092,-70.1081
895,04622,cherryfield,me,44.6073,-67.92584
898,04926,china,me,44.391166999999996,-69.538257
900,04019,cliff island,me,43.69619,-70.10783
901,04927,clinton,me,44.63784,-69.5031
902,04623,columbia falls,me,44.65369,-67.7275
906,04341,coopers mills,me,44.25896,-69.55199
907,04624,corea,me,44.4053,-67.985
908,04928,corinna,me,44.92117,-69.26171
909,04020,cornish,me,43.8048,-70.80117
910,04625,cranberry isles,me,44.24841,-68.26029
912,04738,crouseville,me,46.516166,-68.886826
913,04021,cumberland center,me,43.79647,-70.25894
916,04563,cushing,me,43.993356,-69.26819
917,04626,cutler,me,44.673285,-67.23946
918,04543,damariscotta,me,44.0293,-69.5042
919,04424,danforth,me,45.66034,-67.86834
921,04492,waite,me,45.32563,-67.69028
923,04223,danville,me,44.023872999999995,-70.285748
924,04627,deer isle,me,44.22397,-68.67753
925,04022,denmark,me,43.97035,-70.8034
926,04628,dennysville,me,44.8961,-67.2244
930,04929,detroit,me,44.79257,-69.29671
931,04930,dexter,me,45.02395,-69.28977
933,04224,dixfield,me,44.53395,-70.4559
935,04932,dixmont,me,44.68035,-69.16282
936,04426,dover foxcroft,me,45.195052000000004,-69.18861
942,04481,sebec,me,45.27144,-69.11671
944,04342,dresden,me,44.07944,-69.73938
945,04225,dryden,me,44.602705,-70.22651
946,04739,eagle lake,me,47.04004,-68.58949
950,04226,east andover,me,44.614134,-70.69882
951,04024,east baldwin,me,43.8646,-70.6922
952,04544,east boothbay,me,43.8262,-69.5939
953,04427,corinth,me,44.98048,-69.01075
954,04227,east dixfield,me,44.579135,-70.326337
955,04428,eddington,me,44.82618,-68.69337
957,04429,holden,me,44.75285,-68.67892
960,04027,lebanon,me,43.39453,-70.85089
961,04228,east livermore,me,44.400997,-70.13383
963,04630,east machias,me,44.73924,-67.38999
964,04430,east millinocket,me,45.62755,-68.57448
966,04933,east newport,me,45.519867,-68.647416
967,04740,easton,me,46.64115,-67.90947
968,04431,east orland,me,44.56674,-68.67975
969,04028,east parsonfield,me,43.732391,-70.845114
971,04230,east poland,me,44.07063,-70.32811
972,04631,eastport,me,44.913740999999995,-67.00391
973,04029,sebago,me,43.89487,-70.65956
974,04231,stoneham,me,44.26432,-70.88818
976,04935,east vassalboro,me,44.414056,-69.751913
978,04030,east waterboro,me,43.5995,-70.6906
980,04234,east wilton,me,44.61589,-70.19284
981,04343,east winthrop,me,44.414056,-69.751913
982,03903,eliot,me,43.15314,-70.80006
983,04605,ellsworth,me,44.54341,-68.41946
993,04434,etna,me,44.8209,-69.11116
994,04936,eustis,me,45.21728,-70.4784
998,04435,exeter,me,44.96439,-69.1355
999,04937,fairfield,me,44.5884,-69.59866
1000,04938,farmington,me,44.667759999999994,-70.12361999999999
1003,04940,farmington falls,me,44.6209,-70.07534
1005,04742,fort fairfield,me,46.7623,-67.8402
1007,04737,clayton lake,me,46.516166,-68.886826
1008,04741,estcourt station,me,46.516166,-68.886826
1010,04743,fort kent,me,47.25865,-68.58949
1013,04744,fort kent mills,me,46.516166,-68.886826
1015,04438,frankfort,me,44.6098,-68.8767
1016,04634,franklin,me,44.58702,-68.23224
1018,04941,freedom,me,44.466012,-69.31336999999999
1020,04032,freeport,me,43.85702,-70.10311
1021,04033,freeport,me,43.85702,-70.10311
1022,04034,freeport,me,43.85702,-70.10311
1024,04547,friendship,me,43.98369,-69.33394
1025,04037,fryeburg,me,44.01646,-70.98062
1029,04344,farmingdale,me,44.24451,-69.77143
1030,04345,gardiner,me,44.211490999999995,-69.80866
1033,04346,randolph,me,44.23035,-69.76671
1034,04939,garland,me,45.0384,-69.16032
1035,04548,georgetown,me,43.80453,-69.74671
1037,04038,gorham,me,43.67952,-70.44422
1038,04607,gouldsboro,me,44.47841,-68.03834
1041,04746,grand isle,me,47.30532,-68.15198
1043,04039,gray,me,43.88563,-70.33172
1044,04236,greene,me,44.18979,-70.14033
1045,04441,greenville,me,45.45949,-69.59061
1050,04485,shirley mills,me,45.3656,-69.61811
1052,04442,greenville junction,me,45.4796,-69.6939
1054,04443,guilford,me,45.16894,-69.38449
1059,04347,hallowell,me,44.2859,-69.79088
1060,04444,hampden,me,44.74452,-68.83698
1062,04640,hancock,me,44.52924,-68.25363
1063,04237,hanover,me,44.49673,-70.69424
1064,04942,harmony,me,44.97395,-69.54616
1067,04643,harrington,me,44.6122,-67.8147
1068,04040,harrison,me,44.103892,-70.65326999999999
1070,04943,hartland,me,44.88339,-69.44755
1071,04238,hebron,me,44.197418,-70.36975
1072,04944,hinckley,me,44.68562,-69.63255
1073,04041,hiram,me,43.87868,-70.8034
1074,04042,hollis center,me,43.5946,-70.6051
1075,04730,houlton,me,46.12672,-67.87798000000001
1081,04761,new limerick,me,46.100442,-68.003376
1083,04448,howland,me,45.23867,-68.66364
1086,04449,hudson,me,45.00118,-68.88059
1087,04644,hulls cove,me,44.641873,-68.391481
1088,04747,island falls,me,46.00922,-68.27141
1091,04848,islesboro,me,44.30841,-68.90337
1092,04646,islesford,me,44.26203,-68.2339
1093,04945,jackman,me,45.62394,-70.25451
1102,04239,jay,me,44.50395,-70.21617
1103,04262,north jay,me,45.063384,-70.381639
1104,04348,jefferson,me,44.20674,-69.45254
1106,04648,jonesboro,me,44.66258,-67.57249
1107,04649,jonesport,me,44.53286,-67.59833
1108,04450,kenduskeag,me,44.91951,-68.9317
1109,04043,kennebunk,me,43.38397,-70.54478
1110,04014,cape porpoise,me,43.365658,-70.60437900000001
1111,04046,kennebunkport,me,43.399494,-70.4769
1113,04349,kents hill,me,44.42977,-70.06456
1115,04047,parsonsfield,me,43.72702,-70.92868
1117,04947,kingfield,me,44.95922,-70.15395
1120,04451,kingman,me,45.54951,-68.19946
1123,03904,kittery,me,43.08814,-70.73616
1124,03905,kittery point,me,43.08342,-70.70783
1125,04453,lagrange,me,45.16672,-68.84448
1127,04455,lee,me,45.36006,-68.28641
1128,04263,leeds,me,44.3034,-70.1195
1129,04456,levant,me,44.876282,-68.98711999999999
1130,04240,lewiston,me,44.094772999999996,-70.19141
1131,04241,lewiston,me,44.197009,-70.239485
1132,04243,lewiston,me,44.197009,-70.239485
1133,04949,liberty,me,44.371109000000004,-69.32744
1134,04048,limerick,me,43.68841,-70.79367
1135,04750,limestone,me,46.90866,-67.82585
1138,04751,limestone,me,46.892918,-67.9643
1139,04049,limington,me,43.73174,-70.71089
1140,04457,lincoln,me,45.36228,-68.50502
1147,04849,lincolnville,me,44.28119,-69.00865
1149,04850,lincolnville center,me,44.478694,-69.149559
1151,04222,durham,me,43.96445,-70.12965
1152,04250,lisbon,me,44.03146,-70.1045
1153,04252,lisbon falls,me,43.99619,-70.06061
1155,04350,litchfield,me,44.16274,-69.93941
1156,04650,little deer isle,me,44.286462,-68.71098
1158,04253,livermore,me,44.408578999999996,-70.22452
1159,04254,livermore falls,me,44.470960999999996,-70.17486
1161,04255,locke mills,me,44.40007,-70.70201
1162,04050,long island,me,43.692683,-70.15475
1163,04051,lovell,me,44.12674,-70.89173
1164,04652,lubec,me,44.818733,-67.04996
1166,04654,machias,me,44.71508,-67.46138
1171,04686,wesley,me,44.9523,-67.66083
1173,04655,machiasport,me,44.69869,-67.39471
1175,04756,madawaska,me,47.345936,-68.32256
1176,04950,madison,me,44.79756,-69.87978
1177,04351,manchester,me,44.32451,-69.86033
1178,04757,mapleton,me,46.68199,-68.16281
1181,04758,mars hill,me,46.51588,-67.86641
1182,04851,matinicus,me,43.86508,-68.88698
1183,04459,mattawamkeag,me,45.51367,-68.35447
1185,04256,mechanic falls,me,44.11174,-70.39172
1187,04657,meddybemps,me,45.03841,-67.35582
1189,04551,bremen,me,44.00147,-69.42866
1191,04460,medway,me,45.60894,-68.53086
1196,04257,mexico,me,44.5609,-70.54534
1197,04658,milbridge,me,44.53536,-67.88083
1198,04461,milford,me,44.94618,-68.64392
1199,04462,millinocket,me,45.65727,-68.70976
1200,04463,milo,me,45.25366,-68.98587
1205,04258,minot,me,44.08563,-70.32006
1206,04852,monhegan,me,43.76231,-69.32032
1207,04259,monmouth,me,44.231811,-69.99897
1208,04951,monroe,me,44.61507,-69.01809
1209,04464,monson,me,45.28699,-69.50116
1210,04760,monticello,me,46.3007,-67.8414
1211,04054,moody,me,43.27509,-70.597
1212,04952,morrill,me,44.44313,-69.14921
1214,04660,mount desert,me,44.33365,-68.33207
1216,04352,mount vernon,me,44.50118,-69.98756
1217,04055,naples,me,43.9681,-70.5988
1218,04553,newcastle,me,44.03508,-69.53671
1219,04056,newfield,me,43.658378000000006,-70.868871
1220,04260,new gloucester,me,43.96285,-70.28255
1222,04554,new harbor,me,43.863028,-69.51314
1223,04558,pemaquid,me,43.893848,-69.52041
1225,04953,newport,me,44.83534,-69.27394
1226,04261,newry,me,44.48729,-70.78702
1228,04955,new sharon,me,44.63895,-70.01561
1229,04762,new sweden,me,46.94171,-68.12059
1230,04956,new vineyard,me,44.80422,-70.12145
1231,04555,nobleboro,me,44.096194,-69.47856999999999
1232,04957,norridgewock,me,44.71312,-69.79061
1234,04958,north anson,me,44.926344,-69.93521
1236,03906,north berwick,me,43.3037,-70.73339
1237,04057,north bridgton,me,44.408078,-70.470703
1239,04662,northeast harbor,me,44.29425,-68.28974
1241,04556,edgecomb,me,43.95841,-69.6306
1242,04853,north haven,me,44.1436,-68.8667
1243,04265,north monmouth,me,44.27785,-70.03089
1245,04954,new portland,me,44.88422,-70.09673
1248,04961,north new portland,me,45.056328,-70.08652
1260,04664,sullivan,me,44.52036,-68.19668
1263,04266,north turner,me,44.357987,-70.255783
1264,04962,north vassalboro,me,44.4777,-69.5781
1266,04061,north waterboro,me,43.643195,-70.73033000000001
1268,04267,north waterford,me,44.566156,-70.661557
1270,04353,whitefield,me,44.17007,-69.62532
1271,04062,windham,me,43.79802,-70.40555
1272,04082,south windham,me,44.408078,-70.470703
1274,04268,norway,me,44.21396,-70.54478
1275,04763,oakfield,me,46.09894,-68.15002
1276,04963,oakland,me,44.54034,-69.72199
1278,03907,ogunquit,me,43.24898,-70.59922
1279,04063,ocean park,me,43.50064,-70.38616
1280,04064,old orchard beach,me,43.51731,-70.37755
1282,04468,old town,me,44.951551,-68.67889
1286,04964,oquossoc,me,44.96644,-70.77368
1288,04471,orient,me,45.817,-67.84001
1291,04472,orland,me,44.57035,-68.73586
1292,04469,orono,me,45.002798,-68.63343
1293,04473,orono,me,44.88312,-68.67198
1294,04474,orrington,me,44.73118,-68.82643
1295,04066,orrs island,me,43.76064,-69.97616
1296,04854,owls head,me,44.0823,-69.05726
1297,04764,oxbow,me,46.41865,-68.49004
1298,04270,oxford,me,44.114612,-70.50506
1300,04354,palermo,me,44.40785,-69.47393
1301,04965,palmyra,me,44.84645,-69.35866
1302,04271,paris,me,44.25979,-70.50062
1303,04475,passadumkeag,me,45.18534,-68.61669
1304,04765,patten,me,45.99644,-68.44614
1306,04666,pembroke,me,44.95369,-67.16193
1308,04476,penobscot,me,44.46452,-68.71114
1309,04766,perham,me,46.84421,-68.19726
1310,04667,perry,me,44.97508,-67.07581
1313,04966,phillips,me,44.82311,-70.33951
1316,04562,phippsburg,me,43.82064,-69.81477
1317,04967,pittsfield,me,44.78256,-69.38338
1318,04969,plymouth,me,44.76729,-69.21033
1319,04274,poland,me,44.049157,-70.39076999999999
1321,04768,portage,me,46.7631,-68.47588
1323,04855,port clyde,me,44.032196,-69.14801700000001
1324,04068,porter,me,43.79591,-70.93256
1325,04101,portland,me,43.66147,-70.25533
1326,04102,portland,me,43.658632,-70.2911
1327,04103,portland,me,43.685882,-70.2903
1328,04104,portland,me,43.84649,-70.464839
1329,04105,falmouth,me,43.736732,-70.26026999999999
1331,04106,south portland,me,43.631549,-70.27271999999999
1334,04107,cape elizabeth,me,43.5637,-70.20005
1339,04108,peaks island,me,43.65703,-70.19616
1341,04109,portland,me,43.678339,-70.19874200000001
1351,04110,cumberland foreside,me,43.760369,-70.19681
1354,04112,portland,me,44.408078,-70.470703
1355,04116,south portland,me,44.408078,-70.470703
1358,04122,portland,me,44.408078,-70.470703
1359,04123,portland,me,44.408078,-70.470703
1360,04124,portland,me,44.408078,-70.470703
1361,04069,pownal,me,43.89914,-70.18185
1362,04769,presque isle,me,46.68115,-68.01586
1363,04637,grand lake stream,me,45.185635,-67.601026
1365,04668,princeton,me,45.22341,-67.57222
1368,04669,prospect harbor,me,44.408699,-68.01142
1370,04970,rangeley,me,44.96644,-70.64285
1376,04071,raymond,me,43.90146,-70.47033
1378,04355,readfield,me,44.376802000000005,-69.96353
1379,04357,richmond,me,44.0873,-69.79893
1380,04671,robbinston,me,45.076626,-67.14057
1381,04841,rockland,me,44.10369,-69.10893
1382,04846,glen cove,me,44.13369,-69.09421
1383,04856,rockport,me,44.18452,-69.07615
1384,04478,rockwood,me,45.67782,-69.74089
1390,04564,round pond,me,43.94786,-69.46116
1391,04275,roxbury,me,44.66978,-70.5934
1393,04276,rumford,me,44.5434,-70.5645
1397,04280,sabattus,me,44.119007,-70.07568
1399,04072,saco,me,43.527322,-70.45170999999999
1400,04772,saint agatha,me,47.2431,-68.31365
1401,04971,saint albans,me,44.91006,-69.41005
1402,04773,saint david,me,47.33948,-68.23143
1403,04774,saint francis,me,47.17115,-68.88976
1405,04672,salsbury cove,me,44.43063,-68.28363
1406,04972,sandy point,me,44.478694,-69.149559
1407,04073,sanford,me,43.43925,-70.77422
1408,04479,sangerville,me,45.16478,-69.35644
1409,04070,scarborough,me,43.576983,-70.27364200000001
1412,04074,scarborough,me,43.583224,-70.35268
1414,04674,seal cove,me,44.295719,-68.40092
1415,04675,seal harbor,me,44.30314,-68.24029
1416,04973,searsmont,me,44.36174,-69.19504
1417,04974,searsport,me,44.45841,-68.9242
1418,04565,sebasco estates,me,43.76675,-69.85949
1420,04673,sargentville,me,44.30147,-68.67253
1421,04676,sedgwick,me,44.30369,-68.61614
1422,04076,shapleigh,me,43.54064,-70.84812
1425,04975,shawmut,me,44.62784,-69.58644
1426,04775,sheridan,me,46.516166,-68.886826
1427,04776,sherman mills,me,45.87311,-68.38475
1431,04777,sherman station,me,45.880435999999996,-68.45173
1436,04779,sinclair,me,47.16671,-68.26948
1439,04976,skowhegan,me,44.782568,-69.69211999999999
1441,04978,smithfield,me,44.6301,-69.8075
1442,04780,smyrna mills,me,46.1295,-68.16419
1446,04781,soldier pond,me,47.163149,-68.58915
1447,04979,solon,me,44.9495,-69.85839
1448,04677,sorrento,me,44.4907,-68.1787
1449,03908,south berwick,me,43.23453,-70.8095
1450,04568,south bristol,me,43.86397,-69.56116
1451,04077,south casco,me,43.9148,-70.51783
1452,04358,south china,me,44.3953,-69.5804
1455,04013,bustins island,me,44.408078,-70.470703
1459,04078,south freeport,me,43.8198,-70.10949
1461,04359,south gardiner,me,44.183265999999996,-69.77719599999999
1463,04079,harpswell,me,43.797398,-69.95217
1466,04281,south paris,me,44.2167,-70.5012
1467,04858,south thomaston,me,44.05147,-69.12782
1469,04679,southwest harbor,me,44.2798,-68.32502
1471,04487,springfield,me,45.39618,-68.13557
1476,04083,springvale,me,43.46675,-70.79367
1477,04859,spruce head,me,44.0104,-69.1707
1480,04084,standish,me,43.73591,-70.552
1482,04085,steep falls,me,43.770432,-70.63812
1483,04488,stetson,me,44.89173,-69.14282
1484,04680,steuben,me,44.51063,-67.96528
1485,04489,stillwater,me,44.922368,-68.686796
1486,04783,stockholm,me,47.04226,-68.13948
1488,04981,stockton springs,me,44.48952,-68.85698
1491,04645,isle au haut,me,44.058801,-68.61685
1493,04681,stonington,me,44.1752,-68.6746
1494,04982,stratton,me,45.14117,-70.44062
1495,04983,strong,me,44.822625,-70.21778
1498,04683,sunset,me,44.20591,-68.70475
1499,04684,surry,me,44.49591,-68.50169
1500,04685,swans island,me,44.14508,-68.45169
1502,04984,temple,me,44.68506,-70.22645
1503,04860,tenants harbor,me,43.9464,-69.23524
1506,04861,thomaston,me,44.07897,-69.18171
1507,04986,thorndike,me,44.57813,-69.27588
1509,04490,topsfield,me,45.41896,-67.73556
1511,04086,topsham,me,43.92758,-69.97588
1513,04571,trevett,me,43.8848,-69.67282
1514,04987,troy,me,44.66479,-69.24088
1515,04282,turner,me,44.25646,-70.25617
1516,04862,union,me,44.21147,-69.27421
1518,04988,unity,me,44.61118,-69.33449
1519,04745,frenchville,me,47.28087,-68.37976
1522,04785,van buren,me,47.1589,-67.9459
1525,04454,lambert lake,me,45.002969,-67.495548
1526,04491,vanceboro,me,45.5634,-67.42972
1527,04989,vassalboro,me,44.45923,-69.67755
1528,04360,vienna,me,44.5334,-69.98478
1529,04863,vinalhaven,me,44.0397,-68.8368
1530,04572,waldoboro,me,44.10637,-69.37177
1531,04573,walpole,me,43.95591,-69.55866
1532,04864,warren,me,44.12036,-69.24005
1533,04786,washburn,me,46.79004,-68.15753
1535,04574,washington,me,44.274007,-69.38896
1536,04087,waterboro,me,43.53564,-70.71506
1537,04088,waterford,me,44.19382,-70.71942
1538,04901,waterville,me,44.554965,-69.61296999999999
1541,04903,waterville,me,44.549225,-69.713178
1542,04284,wayne,me,44.34868,-70.06616
1543,04285,weld,me,44.69867,-70.42145
1544,04090,wells,me,43.32203,-70.58089
1545,04091,west baldwin,me,43.824884999999995,-70.75038
1546,04575,west boothbay harbor,me,43.854534,-69.660795
1550,04287,bowdoin,me,44.05824,-69.96939
1552,04092,westbrook,me,43.682148,-70.35823
1553,04098,westbrook,me,44.408078,-70.470703
1554,04093,west buxton,me,43.66702,-70.60311
1555,04493,west enfield,me,45.247401,-68.51819
1558,04992,west farmington,me,44.66284,-70.15534
1560,04787,westfield,me,46.57032,-67.92253
1561,04985,west forks,me,45.3839,-69.9841
1569,04094,west kennebunk,me,43.4087,-70.58144
1571,04288,west minot,me,44.197009,-70.239485
1572,04095,west newfield,me,43.64397,-70.92367
1573,04289,west paris,me,44.32423,-70.57395
1574,04290,peru,me,44.494624,-70.43726
